Ano,NomeConcelho,CodNomeConcelho,Sigla,PVotos,Sigla_2,Sigla_3,Sigla_4,PVotos_2,PVotos_3,PVotos_4,PVotos_outros
1995,Santarém,SANTARÃ‰M,PS,51,PPD/PSD,PCP-PEV,CDS/PP,28.9,8.8,8.4,0.9
1995,Vouzela,VOUZELA,PPD/PSD,49,PS,CDS/PP,PCP-PEV,36.4,10.6,2.2,0
1995,Carrazeda de Ansiães,CARRAZEDA DE ANSIÃƒES,PPD/PSD,51.1,PS,CDS/PP,PCP-PEV,32.3,13.3,1.6,0
1995,Gouveia,GOUVEIA,PS,45.8,PPD/PSD,CDS/PP,PCP-PEV,41.4,7.5,3.7,0
1995,Moimenta da Beira,MOIMENTA DA BEIRA,PPD/PSD,43.4,PS,CDS/PP,PCP-PEV,39.7,12.8,2.4,0
1995,Torre de Moncorvo,TORRE DE MONCORVO,PPD/PSD,45.8,PS,CDS/PP,PCP-PEV,43.7,7.3,1.5,0
1995,Olhão,OLHÃƒO,PS,49.8,PPD/PSD,CDS/PP,PCP-PEV,28.9,11,7.5,0.9
1995,Pedrógão Grande,PEDRÃ“GÃƒO GRANDE,PPD/PSD,60.9,PS,CDS/PP,PCP-PEV,32.5,4.1,0.6,0
1995,Oliveira de Azeméis,OLIVEIRA DE AZEMÃ‰IS,PS,44.1,PPD/PSD,CDS/PP,PCP-PEV,40.4,12.3,1.7,0
1995,Resende,RESENDE,PPD/PSD,46.3,PS,CDS/PP,PCP-PEV,42.7,6.8,1.6,0
1995,Alpiarça,ALPIARÃ‡A,PCP-PEV,42,PS,PPD/PSD,CDS/PP,37.3,11.6,4.8,2.7
1995,Mogadouro,MOGADOURO,PPD/PSD,51.5,PS,CDS/PP,PCP-PEV,38.2,8.5,0.7,0
1995,Setúbal,SETÃšBAL,PS,48.6,PPD/PSD,PCP-PEV,CDS/PP,20.6,17.6,9.3,2.3
1995,Castro Verde,CASTRO VERDE,PS,48.8,PCP-PEV,PPD/PSD,CDS/PP,30.7,12.9,3.5,2.6
1995,Lousã,LOUSÃƒ,PS,56.9,PPD/PSD,CDS/PP,PCP-PEV,32.3,6.2,2.8,0
1995,Santa Comba Dão,SANTA COMBA DÃƒO,PPD/PSD,52.5,PS,CDS/PP,PCP-PEV,35.3,9,1.3,0
1995,Avis,AVIS,PCP-PEV,44.7,PS,PPD/PSD,CDS/PP,31.3,17.2,3.1,2
1995,Entroncamento,ENTRONCAMENTO,PS,57.7,PPD/PSD,CDS/PP,PCP-PEV,23.3,9,7.9,0.1
1995,Vila Viçosa,VILA VIÃ‡OSA,PS,44.8,PPD/PSD,PCP-PEV,CDS/PP,22.6,21.8,7.4,1.6
1995,Vila de Rei,VILA DE REI,PPD/PSD,72.5,PS,CDS/PP,PSR,15.6,10.2,0.5,0
1995,Figueiró dos Vinhos,FIGUEIRÃ“ DOS VINHOS,PPD/PSD,56.3,PS,CDS/PP,PCP-PEV,35.3,5.8,1,0
1995,Fronteira,FRONTEIRA,PS,51.9,PPD/PSD,PCP-PEV,CDS/PP,25,13.3,6.2,1.2
1995,Trofa,TROFA,n.d.,,,,,,,,
1995,Penedono,PENEDONO,PPD/PSD,48.3,PS,CDS/PP,PCP-PEV,37.7,7.6,3.2,0
1995,Alijó,ALIJÃ“,PPD/PSD,46.7,PS,CDS/PP,PCP-PEV,40.9,7.9,1.9,0.3
1995,Mesão Frio,MESÃƒO FRIO,PPD/PSD,44.1,PS,CDS/PP,PCP-PEV,43.3,8.6,1.9,0
1995,Castanheira de Pêra,CASTANHEIRA DE PÃŠRA,PS,61.1,PPD/PSD,CDS/PP,PCP-PEV,31.6,3.8,1.7,0
1995,Chamusca,CHAMUSCA,PS,50,PPD/PSD,PCP-PEV,CDS/PP,18.6,18,8.4,3.1
1995,Valença,VALENÃ‡A,PPD/PSD,45.4,PS,CDS/PP,PCP-PEV,39.8,11,2.1,0
1995,Alenquer,ALENQUER,PS,50.7,PPD/PSD,PCP-PEV,CDS/PP,24.2,14.4,7.1,1.7
1995,São João da Madeira,SÃƒO JOÃƒO DA MADEIRA,PS,49.8,PPD/PSD,CDS/PP,PCP-PEV,31.9,12.6,4.1,0.2
1995,Bragança,BRAGANÃ‡A,PS,46,PPD/PSD,CDS/PP,PCP-PEV,42.2,7.9,2.4,0
1995,Vila do Bispo,VILA DO BISPO,PS,54.7,PPD/PSD,PCP-PEV,CDS/PP,23.7,9.6,8,1.1
1991,Vila Real de Santo António,VILA REAL DE SANTO ANTÃ“NIO,PPD/PSD,42.1,PS,PCP-PEV,CDS/PP,33.7,16.8,2.1,3.5
1991,Nazaré,NAZARÃ‰,PPD/PSD,49.6,PS,PCP-PEV,CDS/PP,37.7,6.3,2.6,1.4
1991,Oliveira do Bairro,OLIVEIRA DO BAIRRO,PPD/PSD,75.2,CDS/PP,PS,PCP-PEV,12.6,9.9,0.9,0.1
1991,Cuba,CUBA,PCP-PEV,37.2,PPD/PSD,PS,PSR,27.1,25.3,3,4.5
1991,Santa Marta de Penaguião,SANTA MARTA DE PENAGUIÃƒO,PPD/PSD,55.3,PS,CDS/PP,PCP-PEV,35.1,4.4,2.1,0.6
1991,Tarouca,TAROUCA,PPD/PSD,70.8,PS,CDS/PP,PCP-PEV,13.8,6.6,4.7,1.9
1991,Montemor-o-Velho,MONTEMOR-O-VELHO,PPD/PSD,44.6,PS,PCP-PEV,CDS/PP,40.1,5.9,3.5,3
1991,Alvito,ALVITO,PPD/PSD,37.6,PCP-PEV,PS,PCTP/MRPP,27.7,25.5,2.7,3.4
1991,Proença-a-Nova,PROENÃ‡A-A-NOVA,PPD/PSD,73.8,PS,CDS/PP,PSN,18.1,4.7,1.1,0.9
1991,Constância,CONSTÃ‚NCIA,PS,38.7,PPD/PSD,PCP-PEV,PSN,38.1,10,4.4,6.5
1991,Alcácer do Sal,ALCÃ\u0081CER DO SAL,PS,30.5,PCP-PEV,PPD/PSD,PSR,29.6,26.6,3.5,7.4
1991,Reguengos de Monsaraz,REGUENGOS DE MONSARAZ,PS,36.4,PPD/PSD,PCP-PEV,CDS/PP,32.8,19.3,2.9,6.2
1991,Celorico da Beira,CELORICO DA BEIRA,PPD/PSD,63.5,PS,CDS/PP,PCP-PEV,23.3,7.2,1.5,2.2
1991,Murtosa,MURTOSA,PPD/PSD,80.6,PS,CDS/PP,PCP-PEV,12.6,4.3,0.7,0
1991,Miranda do Corvo,MIRANDA DO CORVO,PPD/PSD,51.9,PS,PCP-PEV,CDS/PP,40.1,2.5,2,1.5
1991,Penalva do Castelo,PENALVA DO CASTELO,PPD/PSD,67.7,PS,CDS/PP,PSN,21.3,6.3,1.3,1.2
1991,Ovar,OVAR,PPD/PSD,51.7,PS,PCP-PEV,CDS/PP,34.8,6.1,3.3,2.7
1991,Azambuja,AZAMBUJA,PPD/PSD,37.5,PS,PCP-PEV,CDS/PP,36,15.2,2.7,5.7
1991,Lamego,LAMEGO,PPD/PSD,63.7,PS,CDS/PP,PCP-PEV,24.1,5.9,3.2,1.1
1991,Coimbra,COIMBRA,PPD/PSD,41.6,PS,PCP-PEV,CDS/PP,40.4,8.5,3.8,3.6
1991,Loures,LOURES,PPD/PSD,42,PS,PCP-PEV,CDS/PP,32.7,15.8,2.7,4.8
1991,São Brás de Alportel,SÃƒO BRÃ\u0081S DE ALPORTEL,PPD/PSD,52,PS,PCP-PEV,CDS/PP,36.8,4.2,2,3.2
1991,Póvoa de Lanhoso,PÃ“VOA DE LANHOSO,PPD/PSD,65.6,PS,CDS/PP,PCP-PEV,24,5.7,1.5,1.5
1991,Abrantes,ABRANTES,PPD/PSD,45.4,PS,PCP-PEV,CDS/PP,34.6,8.8,3.2,5.6
1991,Terras de Bouro,TERRAS DE BOURO,PPD/PSD,72,PS,CDS/PP,PCP-PEV,17.1,4.8,2.2,2.8
1991,Esposende,ESPOSENDE,PPD/PSD,61,PS,CDS/PP,PCP-PEV,20.2,13.2,2.4,1.4
1991,Vinhais,VINHAIS,PPD/PSD,62.2,PS,CDS/PP,PCP-PEV,24.4,7.2,1.7,2.2
1991,Vimioso,VIMIOSO,PPD/PSD,66.6,PS,CDS/PP,PSN,23.7,3.8,2.4,0
1991,Almada,ALMADA,PPD/PSD,37.3,PS,PCP-PEV,PSN,30.4,22.2,2.8,5.2
1991,Alfândega da Fé,ALFÃ‚NDEGA DA FÃ‰,PPD/PSD,58.6,PS,CDS/PP,PCP-PEV,28.7,7.2,2.2,1.1
1991,Cadaval,CADAVAL,PPD/PSD,58.4,PS,CDS/PP,PCP-PEV,28.9,4.3,3.1,2.7
1991,Castelo de Vide,CASTELO DE VIDE,PPD/PSD,43,PS,PCP-PEV,CDS/PP,36.2,8.4,4,4.8
1991,Lousada,LOUSADA,PPD/PSD,54.4,PS,CDS/PP,PCP-PEV,34.6,3.8,3.5,2
1991,Crato,CRATO,PS,38.3,PPD/PSD,PCP-PEV,CDS/PP,34.3,16.7,2.8,5.5
1991,Bombarral,BOMBARRAL,PPD/PSD,55.9,PS,CDS/PP,PCP-PEV,25.1,8.1,6.7,1.2
1991,Sousel,SOUSEL,PPD/PSD,45.7,PS,PCP-PEV,CDS/PP,24.5,20.7,3,3.7
1991,Oliveira de Frades,OLIVEIRA DE FRADES,PPD/PSD,69.9,PS,CDS/PP,PCP-PEV,17.1,8.4,1.7,1.2
1991,Viana do Alentejo,VIANA DO ALENTEJO,PCP-PEV,34.3,PPD/PSD,PS,PSR,31.5,23.8,3,4.3
1991,Campo Maior,CAMPO MAIOR,PS,41,PCP-PEV,PPD/PSD,CDS/PP,28.8,23.2,2,2.6
1991,Silves,SILVES,PPD/PSD,49.1,PS,PCP-PEV,CDS/PP,30.3,11,2.9,4.2
1991,Valongo,VALONGO,PPD/PSD,51.8,PS,PCP-PEV,CDS/PP,34.6,7.3,2.8,1.7
1991,Sertã,SERTÃƒ,PPD/PSD,74.6,PS,CDS/PP,PSN,16.5,4.9,1.6,0
1991,Barcelos,BARCELOS,PPD/PSD,64.2,PS,CDS/PP,PCP-PEV,24,6.3,2.8,1.3
1991,Borba,BORBA,PPD/PSD,37.6,PS,PCP-PEV,CDS/PP,30.5,20.9,3,5.9
1991,Beja,BEJA,PCP-PEV,31,PS,PPD/PSD,CDS/PP,30.7,30.1,2.4,3.5
1991,Lagos,LAGOS,PPD/PSD,48.5,PS,PCP-PEV,CDS/PP,32.4,9,2.6,5.2
1991,Vila Real,VILA REAL,PPD/PSD,58.6,PS,CDS/PP,PCP-PEV,28.4,5.6,3.5,1.8
1991,Gondomar,GONDOMAR,PPD/PSD,49.1,PS,PCP-PEV,CDS/PP,33.6,10,3.1,2.2
1991,Almodôvar,ALMODÃ”VAR,PS,41.9,PPD/PSD,PCP-PEV,PSR,34.6,15.1,2.2,3
1991,Benavente,BENAVENTE,PPD/PSD,37.5,PS,PCP-PEV,CDS/PP,27.6,23.6,3.1,5.9
1991,Sátão,SÃ\u0081TÃƒO,PPD/PSD,67.8,PS,CDS/PP,PSN,15,14,0.9,0.3
1991,Peso da Régua,PESO DA RÃ‰GUA,PPD/PSD,54.6,PS,CDS/PP,PCP-PEV,32.1,5.1,4.2,1.9
1991,Sesimbra,SESIMBRA,PPD/PSD,41.3,PS,PCP-PEV,CDS/PP,28.5,18.8,3.3,5.8
1991,Felgueiras,FELGUEIRAS,PPD/PSD,55.3,PS,CDS/PP,PCP-PEV,33.7,4.2,3,1.9
1991,Mafra,MAFRA,PPD/PSD,58.1,PS,PCP-PEV,CDS/PP,25.8,5.8,4,3.9
1991,Tomar,TOMAR,PPD/PSD,59.1,PS,PCP-PEV,CDS/PP,28.4,3.9,3.6,2.6
1991,Alcochete,ALCOCHETE,PPD/PSD,31.9,PS,PCP-PEV,CDS/PP,30.9,27.7,2.1,5.7
1991,Mirandela,MIRANDELA,PPD/PSD,60.1,PS,CDS/PP,PCP-PEV,25,8.7,3.2,0.5
1991,Ferreira do Zêzere,FERREIRA DO ZÃŠZERE,PPD/PSD,74.6,PS,CDS/PP,PCP-PEV,17.2,4.3,1.1,0.3
1991,Fafe,FAFE,PPD/PSD,50.3,PS,CDS/PP,PCP-PEV,39.9,3.4,3.3,1.4
1991,Figueira de Castelo Rodrigo,FIGUEIRA DE CASTELO RODRIGO,PPD/PSD,66,PS,CDS/PP,PCP-PEV,24.7,4.5,1.5,1.2
1991,Melgaço,MELGAÃ‡O,PPD/PSD,57.4,PS,CDS/PP,PCP-PEV,32.7,5.5,1.2,0.7
1991,Castelo de Paiva,CASTELO DE PAIVA,PPD/PSD,61,PS,CDS/PP,PCP-PEV,33.2,2,1.7,0.3
1991,Penafiel,PENAFIEL,PPD/PSD,58.6,PS,CDS/PP,PCP-PEV,28.7,4.3,4.2,2.1
1991,Mourão,MOURÃƒO,PPD/PSD,45.6,PS,PCP-PEV,CDS/PP,31.4,13.7,3,4.3
1991,Vila Flor,VILA FLOR,PPD/PSD,57.6,PS,CDS/PP,PCP-PEV,24.4,10.7,3.1,2
1991,Tábua,TÃ\u0081BUA,PPD/PSD,66.6,PS,CDS/PP,PSN,23.4,5.1,1.3,1.5
1991,Seixal,SEIXAL,PPD/PSD,35.8,PS,PCP-PEV,CDS/PP,30.3,24.8,2.7,4.4
1991,Coruche,CORUCHE,PPD/PSD,36.6,PCP-PEV,PS,CDS/PP,27.8,26.8,2.6,4.4
1991,Cascais,CASCAIS,PPD/PSD,53.1,PS,PCP-PEV,CDS/PP,25.6,9.1,5.7,4.8
1991,Sardoal,SARDOAL,PPD/PSD,54.4,PS,CDS/PP,PSN,29.1,5.3,4,3.2
1991,Ourique,OURIQUE,PPD/PSD,44,PCP-PEV,PS,PSR,25.3,24.1,1.8,2.5
1991,Murça,MURÃ‡A,PPD/PSD,58.8,PS,CDS/PP,PCP-PEV,24.5,10.8,2,1.3
1991,Montemor-o-Novo,MONTEMOR-O-NOVO,PCP-PEV,41.4,PPD/PSD,PS,PCTP/MRPP,27.7,21.9,2.4,5
1991,Peniche,PENICHE,PPD/PSD,51.6,PS,PCP-PEV,CDS/PP,30.7,9.2,3.2,3
1991,Nisa,NISA,PPD/PSD,42.3,PS,PCP-PEV,CDS/PP,33.7,12.7,3.7,4.9
1991,Miranda do Douro,MIRANDA DO DOURO,PPD/PSD,58.8,PS,CDS/PP,PSN,29.7,5.9,1.8,0.1
1991,Vendas Novas,VENDAS NOVAS,PPD/PSD,37.7,PCP-PEV,PS,CDS/PP,28.8,23.2,3,5.1
1991,Redondo,REDONDO,PPD/PSD,34.8,PCP-PEV,PS,CDS/PP,28.6,23.9,3.3,7.2
1991,Freixo de Espada à Cinta,FREIXO DE ESPADA Ã€ CINTA,PPD/PSD,54,PS,CDS/PP,PCP-PEV,34.2,4.4,2.4,2.6
1991,Mora,MORA,PCP-PEV,36.7,PPD/PSD,PS,CDS/PP,35.6,18.5,3,4.3
1991,Boticas,BOTICAS,PPD/PSD,67.4,PS,CDS/PP,PCP-PEV,23.9,3.1,2.6,0.8
1991,Mira,MIRA,PPD/PSD,59.8,PS,CDS/PP,PSN,31.6,3.9,1.5,1.5
1991,Oeiras,OEIRAS,PPD/PSD,46.1,PS,PCP-PEV,CDS/PP,30.8,11,4.7,5.8
1991,Vizela,VIZELA,n.d.,,,,,,,,
1991,Aljustrel,ALJUSTREL,PCP-PEV,41.5,PS,PPD/PSD,PSR,29.1,22.5,1.9,2.5
1991,Guarda,GUARDA,PPD/PSD,49.9,PS,CDS/PP,PCP-PEV,37.2,5.6,2.5,2.3
1991,Paredes de Coura,PAREDES DE COURA,PPD/PSD,56.6,PS,CDS/PP,PCP-PEV,30.2,4.9,3.2,2.9
1991,Castelo Branco,CASTELO BRANCO,PPD/PSD,50.6,PS,CDS/PP,PCP-PEV,36,3.8,3.4,4
1991,Soure,SOURE,PS,44.2,PPD/PSD,PCP-PEV,CDS/PP,42.7,5.1,2.6,2.6
1991,Chaves,CHAVES,PPD/PSD,63.8,PS,CDS/PP,PCP-PEV,27.1,3.9,2.3,0.5
1991,Ponte da Barca,PONTE DA BARCA,PPD/PSD,65.3,PS,CDS/PP,PCP-PEV,27.1,3.7,1.7,0.5
1991,Alandroal,ALANDROAL,PCP-PEV,38.5,PPD/PSD,PS,CDS/PP,27.4,26.1,2.1,4.7
1991,Vidigueira,VIDIGUEIRA,PPD/PSD,30.8,PCP-PEV,PS,CDS/PP,28.8,28.6,2.9,5.7
1991,Mealhada,MEALHADA,PPD/PSD,48.1,PS,PCP-PEV,CDS/PP,41.1,4.2,2.7,1.7
1991,Vieira do Minho,VIEIRA DO MINHO,PPD/PSD,65.5,PS,CDS/PP,PCP-PEV,24.3,3.4,2.6,2.1
1991,Mêda,MÃŠDA,PPD/PSD,68.1,PS,CDS/PP,PSR,16.4,9.9,1.3,1.7
1991,Santo Tirso,SANTO TIRSO,PPD/PSD,50.8,PS,CDS/PP,PCP-PEV,37.4,4.5,3.9,1.9
1991,Vila Nova de Foz Côa,VILA NOVA DE FOZ CÃ”A,PPD/PSD,63.5,PS,CDS/PP,PCP-PEV,26,4.9,1.8,1.4
1991,Ponte de Lima,PONTE DE LIMA,PPD/PSD,64.9,PS,CDS/PP,PCP-PEV,16.1,13.1,3,1.4
1991,Évora,Ã‰VORA,PPD/PSD,38,PS,PCP-PEV,CDS/PP,29.8,22,3.3,4.8
1991,Cabeceiras de Basto,CABECEIRAS DE BASTO,PPD/PSD,58.5,PS,CDS/PP,PCP-PEV,33.9,3.9,1.2,1.1
1991,Cartaxo,CARTAXO,PPD/PSD,42.2,PS,PCP-PEV,PSN,36.3,11.5,2.6,4.4
1991,Marinha Grande,MARINHA GRANDE,PPD/PSD,36.8,PS,PCP-PEV,CDS/PP,31.8,22.1,2.6,3.5
1991,Moura,MOURA,PS,31.1,PPD/PSD,PCP-PEV,CDS/PP,31,27,2.9,4.4
1991,Oleiros,OLEIROS,PPD/PSD,79.1,PS,CDS/PP,PSN,13.7,4.2,1.3,0.3
1991,Carregal do Sal,CARREGAL DO SAL,PPD/PSD,72.7,PS,CDS/PP,PCP-PEV,18.7,4,1.8,0.6
1991,Ansião,ANSIÃƒO,PPD/PSD,74.6,PS,CDS/PP,PSN,18.6,3.4,0.8,0.5
1991,Trancoso,TRANCOSO,PPD/PSD,66.4,PS,CDS/PP,PCP-PEV,18.7,8.9,1.4,2.1
1991,Lisboa,LISBOA,PPD/PSD,47.1,PS,PCP-PEV,CDS/PP,29.4,10.9,5.1,5.8
1991,Pinhel,PINHEL,PPD/PSD,67.4,PS,CDS/PP,PCP-PEV,20.8,5.5,1.8,1.8
1991,Arraiolos,ARRAIOLOS,PCP-PEV,41.5,PPD/PSD,PS,CDS/PP,29.3,20.1,2.5,4.5
1991,Espinho,ESPINHO,PPD/PSD,49.2,PS,PCP-PEV,CDS/PP,36.4,6.9,3.6,2.5
1991,Covilhã,COVILHÃƒ,PPD/PSD,41.4,PS,PCP-PEV,CDS/PP,38.5,10.5,4,3.5
1991,Ponte de Sor,PONTE DE SOR,PPD/PSD,35.3,PS,PCP-PEV,CDS/PP,28.3,25.5,3.1,5.5
1991,Almeirim,ALMEIRIM,PPD/PSD,39.9,PS,PCP-PEV,CDS/PP,37.3,14,2.4,4.3
1991,Amadora,AMADORA,PPD/PSD,41.2,PS,PCP-PEV,CDS/PP,32.2,16.3,3,5.4
1991,Manteigas,MANTEIGAS,PPD/PSD,46.6,PS,PCP-PEV,CDS/PP,35.8,7.1,3.7,3.9
1991,Fornos de Algodres,FORNOS DE ALGODRES,PPD/PSD,65.7,PS,CDS/PP,PCP-PEV,22.5,7.2,1.1,1.1
1991,Alcanena,ALCANENA,PPD/PSD,51.9,PS,PCP-PEV,CDS/PP,30.6,8.7,4.1,2.1
1991,Golegã,GOLEGÃƒ,PPD/PSD,39,PS,PCP-PEV,PSN,28.6,18.5,4.2,7.2
1991,Armamar,ARMAMAR,PPD/PSD,71.9,PS,CDS/PP,PCP-PEV,15.3,6.2,3.1,1.6
1991,Viseu,VISEU,PPD/PSD,62.5,PS,CDS/PP,PCP-PEV,25.6,6.8,1.8,1.3
1991,Albergaria-a-Velha,ALBERGARIA-A-VELHA,PPD/PSD,64.6,PS,CDS/PP,PCP-PEV,22,8.9,1.8,1.1
1991,Cantanhede,CANTANHEDE,PPD/PSD,65.7,PS,CDS/PP,PCP-PEV,23.9,6.2,1.4,0.9
1991,Rio Maior,RIO MAIOR,PPD/PSD,66.3,PS,CDS/PP,PCP-PEV,23.5,4,2.3,1.7
1991,Alcobaça,ALCOBAÃ‡A,PPD/PSD,62.2,PS,CDS/PP,PCP-PEV,25.9,4.3,3.7,1.3
1991,Portimão,PORTIMÃƒO,PPD/PSD,51.8,PS,PCP-PEV,CDS/PP,31.3,7.5,3.1,4.1
1991,Lourinhã,LOURINHÃƒ,PPD/PSD,71.7,PS,CDS/PP,PCP-PEV,20,3.5,1.6,1.2
1991,Portel,PORTEL,PCP-PEV,39.6,PS,PPD/PSD,PCTP/MRPP,26.3,24.8,2.5,4.8
1991,Vila Nova de Cerveira,VILA NOVA DE CERVEIRA,PPD/PSD,58.5,PS,CDS/PP,PCP-PEV,31.4,3.5,2.1,2.6
1991,Faro,FARO,PPD/PSD,49.7,PS,PCP-PEV,CDS/PP,33.2,8.2,3.3,3.3
1991,Vila Franca de Xira,VILA FRANCA DE XIRA,PPD/PSD,35.2,PS,PCP-PEV,CDS/PP,33.7,22.1,2.3,4.7
1991,Montalegre,MONTALEGRE,PPD/PSD,63.8,PS,CDS/PP,PCP-PEV,28.7,2.2,1.8,1.5
1991,Vale de Cambra,VALE DE CAMBRA,PPD/PSD,59.5,PS,CDS/PP,PSN,23.1,12.7,1.3,1.4
1991,Ílhavo,Ã\u008dLHAVO,PPD/PSD,64.9,PS,CDS/PP,PSN,23.7,4.7,2.5,2.5
1991,Mondim de Basto,MONDIM DE BASTO,PPD/PSD,65,PS,CDS/PP,PCP-PEV,16,13.4,1.8,2.3
1991,Alcoutim,ALCOUTIM,PPD/PSD,45.8,PS,PCP-PEV,PSN,37.7,7.4,2.1,4.9
1991,Celorico de Basto,CELORICO DE BASTO,PPD/PSD,66.1,PS,CDS/PP,PCP-PEV,19.4,8.9,1.7,2.2
1991,Caminha,CAMINHA,PPD/PSD,50.6,PS,PCP-PEV,CDS/PP,35.3,5.3,3.9,2.9
1991,Oliveira do Hospital,OLIVEIRA DO HOSPITAL,PPD/PSD,66.9,PS,CDS/PP,PCP-PEV,25.5,3.6,0.9,1
1991,Salvaterra de Magos,SALVATERRA DE MAGOS,PPD/PSD,42.9,PS,PCP-PEV,PSN,33,12.8,3.1,5.6
1991,Palmela,PALMELA,PPD/PSD,36.8,PS,PCP-PEV,CDS/PP,29.1,22.3,3.2,6.4
1991,Castro Daire,CASTRO DAIRE,PPD/PSD,70.4,PS,CDS/PP,PCP-PEV,19.3,5.9,1.4,0.8
1991,São Pedro do Sul,SÃƒO PEDRO DO SUL,PPD/PSD,61.6,PS,CDS/PP,PCP-PEV,26.7,4.9,3.2,1
1991,Seia,SEIA,PPD/PSD,56.9,PS,PCP-PEV,CDS/PP,31.9,3.8,3.7,1.5
1991,Paredes,PAREDES,PPD/PSD,66.4,PS,CDS/PP,PCP-PEV,21.4,6,2.9,1.7
1991,Estarreja,ESTARREJA,PPD/PSD,63.9,PS,CDS/PP,PCP-PEV,23.3,6.1,3.1,1.5
1991,Guimarães,GUIMARÃƒES,PPD/PSD,44.4,PS,PCP-PEV,CDS/PP,40,6.5,5.3,2.3
1991,Sabrosa,SABROSA,PPD/PSD,66.9,PS,CDS/PP,PCP-PEV,23.1,3.3,2.9,1.5
1991,Cinfães,CINFÃƒES,PPD/PSD,69.9,PS,CDS/PP,PCP-PEV,20.6,3.9,2.1,1.5
1991,Gavião,GAVIÃƒO,PS,46.4,PPD/PSD,PCP-PEV,PSR,31.9,11.1,2.8,5.3
1991,Arganil,ARGANIL,PPD/PSD,66.8,PS,CDS/PP,PCP-PEV,25.4,2.7,1.1,1.9
1991,Odivelas,ODIVELAS,n.d.,,,,,,,,
1991,Sintra,SINTRA,PPD/PSD,46.3,PS,PCP-PEV,CDS/PP,31.4,12,3.3,5.1
1991,Ferreira do Alentejo,FERREIRA DO ALENTEJO,PCP-PEV,32.7,PS,PPD/PSD,PSR,31.6,27.1,2.3,3.6
1991,Porto,PORTO,PPD/PSD,49.4,PS,PCP-PEV,CDS/PP,32.5,9.3,4.7,2.6
1991,Amares,AMARES,PPD/PSD,68.3,PS,CDS/PP,PCP-PEV,19.3,7.9,1.3,1.6
1991,Arcos de Valdevez,ARCOS DE VALDEVEZ,PPD/PSD,66.9,PS,CDS/PP,PCP-PEV,21.7,5.9,2.2,1
1991,Tavira,TAVIRA,PPD/PSD,53.9,PS,PCP-PEV,CDS/PP,33,4.3,3.2,3
1991,Lagoa,LAGOA,PPD/PSD,54,PS,PCP-PEV,CDS/PP,30.5,6.8,2.5,4.2
1991,Loulé,LOULÃ‰,PPD/PSD,59.7,PS,PCP-PEV,CDS/PP,29.5,3.3,2.9,2.5
1991,Odemira,ODEMIRA,PPD/PSD,33.4,PS,PCP-PEV,PSR,28.4,25.9,3.3,5.4
1991,Braga,BRAGA,PPD/PSD,48.5,PS,PCP-PEV,CDS/PP,34.7,8,4.7,2.5
1991,Aljezur,ALJEZUR,PPD/PSD,40.1,PS,PCP-PEV,PSN,36.7,11.2,3,5.3
1991,Marco de Canaveses,MARCO DE CANAVESES,PPD/PSD,62.8,PS,CDS/PP,PCP-PEV,24.7,6.3,2.2,2.1
1991,Góis,GÃ“IS,PPD/PSD,61.4,PS,CDS/PP,PCP-PEV,30.6,2.6,1.4,1.3
1991,Sernancelhe,SERNANCELHE,PPD/PSD,64.9,PS,CDS/PP,PCP-PEV,16.5,15.1,1,0.4
1991,Ourém,OURÃ‰M,PPD/PSD,80.5,PS,CDS/PP,PCP-PEV,11.7,4.8,0.8,0.7
1991,Penamacor,PENAMACOR,PPD/PSD,52.2,PS,CDS/PP,PSN,33.5,6,3.3,1.7
1991,Sines,SINES,PPD/PSD,32.5,PS,PCP-PEV,CDS/PP,28,27.4,3.3,6.5
1991,Torres Novas,TORRES NOVAS,PPD/PSD,46.4,PS,PCP-PEV,CDS/PP,35.4,9,2.9,3.7
1991,Amarante,AMARANTE,PPD/PSD,56.4,PS,CDS/PP,PCP-PEV,33,3.9,2.9,1.6
1991,Penacova,PENACOVA,PPD/PSD,62.4,PS,CDS/PP,PCP-PEV,29,3.2,2.5,0.9
1991,Póvoa de Varzim,PÃ“VOA DE VARZIM,PPD/PSD,60.9,PS,CDS/PP,PCP-PEV,24.4,8.6,3.3,1.4
1991,Santiago do Cacém,SANTIAGO DO CACÃ‰M,PPD/PSD,34.9,PCP-PEV,PS,CDS/PP,26.9,26.7,3.6,5.7
1991,Águeda,Ã\u0081GUEDA,PPD/PSD,61.4,PS,CDS/PP,PCP-PEV,26.3,6.4,2.9,1.5
1991,Arronches,ARRONCHES,PPD/PSD,40.5,PS,PCP-PEV,CDS/PP,38.2,13.2,3.1,2.4
1991,Figueira da Foz,FIGUEIRA DA FOZ,PPD/PSD,48.2,PS,PCP-PEV,CDS/PP,36.1,6.1,3.2,3.8
1991,Mação,MAÃ‡ÃƒO,PPD/PSD,61.3,PS,CDS/PP,PCP-PEV,23,5.7,3,4.1
1991,Mértola,MÃ‰RTOLA,PCP-PEV,41.4,PPD/PSD,PS,PSR,25.1,23.6,3.2,3.5
1991,Vila Nova de Famalicão,VILA NOVA DE FAMALICÃƒO,PPD/PSD,51.6,PS,CDS/PP,PCP-PEV,36.5,5,4,1.7
1991,Vila Nova da Barquinha,VILA NOVA DA BARQUINHA,PPD/PSD,43,PS,PCP-PEV,PSN,36.3,8.7,4.8,4.7
