Ano,NomeDistrito,CodNomeDistrito,Sigla,Votos,PVotos
1999,Portalegre,PORTALEGRE,B.E.,876,1.2
1999,Portalegre,PORTALEGRE,PPM,277,0.4
1999,Portalegre,PORTALEGRE,MPT,256,0.4
1999,Portalegre,PORTALEGRE,PSN,120,0.2
1999,Porto,PORTO,PS,439176,48
1999,Porto,PORTO,PPD/PSD,298910,32.7
1999,Porto,PORTO,CDS/PP,68951,7.5
1999,Porto,PORTO,PCP/PEV,57138,6.2
1999,Porto,PORTO,B.E.,21374,2.3
1999,Porto,PORTO,PCTP/MRPP,4588,0.5
1999,Porto,PORTO,PPM,2699,0.3
1999,Porto,PORTO,MPT,2070,0.2
1999,Porto,PORTO,PH,2004,0.2
1999,Porto,PORTO,PSN,1974,0.2
1999,Porto,PORTO,POUS,644,0.1
1999,Portugal,PORTUGAL,PS,2385922,44.1
1999,Portugal,PORTUGAL,PPD/PSD,1750158,32.3
1999,Portugal,PORTUGAL,PCP/PEV,487058,9
1999,Portugal,PORTUGAL,CDS/PP,451643,8.3
1999,Portugal,PORTUGAL,B.E.,132333,2.4
1999,Portugal,PORTUGAL,PCTP/MRPP,40006,0.7
1999,Portugal,PORTUGAL,MPT,19938,0.4
1999,Portugal,PORTUGAL,PPM,16522,0.3
1999,Portugal,PORTUGAL,PSN,11488,0.2
1999,Portugal,PORTUGAL,PH,7346,0.1
1999,Portugal,PORTUGAL,POUS,4104,0.1
1999,Portugal,PORTUGAL,PDA,438,0
1999,Santarém,SANTARÃ‰M,PS,110345,45.5
1999,Santarém,SANTARÃ‰M,PPD/PSD,73307,30.2
1999,Santarém,SANTARÃ‰M,PCP/PEV,24564,10.1
1999,Santarém,SANTARÃ‰M,CDS/PP,19560,8.1
1999,Santarém,SANTARÃ‰M,B.E.,4800,2
1999,Santarém,SANTARÃ‰M,PCTP/MRPP,2502,1
1999,Santarém,SANTARÃ‰M,MPT,1116,0.5
1999,Santarém,SANTARÃ‰M,PSN,835,0.3
1999,Setúbal,SETÃšBAL,PS,170685,43.7
1999,Setúbal,SETÃšBAL,PCP/PEV,96709,24.8
1999,Setúbal,SETÃšBAL,PPD/PSD,70347,18
1999,Setúbal,SETÃšBAL,CDS/PP,21983,5.6
1999,Setúbal,SETÃšBAL,B.E.,13806,3.5
1999,Setúbal,SETÃšBAL,PCTP/MRPP,4142,1.1
1999,Setúbal,SETÃšBAL,PPM,1782,0.5
1999,Setúbal,SETÃšBAL,MPT,1714,0.4
1999,Setúbal,SETÃšBAL,PSN,796,0.2
1999,Setúbal,SETÃšBAL,POUS,387,0.1
1999,Viana Do Castelo,VIANA DO CASTELO,PS,55149,40.2
1999,Viana Do Castelo,VIANA DO CASTELO,PPD/PSD,49081,35.8
1999,Viana Do Castelo,VIANA DO CASTELO,CDS/PP,19249,14
1999,Viana Do Castelo,VIANA DO CASTELO,PCP/PEV,6886,5
1999,Viana Do Castelo,VIANA DO CASTELO,B.E.,1689,1.2
1999,Viana Do Castelo,VIANA DO CASTELO,PCTP/MRPP,729,0.5
1999,Viana Do Castelo,VIANA DO CASTELO,PPM,646,0.5
1999,Viana Do Castelo,VIANA DO CASTELO,MPT,449,0.3
1999,Viana Do Castelo,VIANA DO CASTELO,PSN,446,0.3
1999,Viana Do Castelo,VIANA DO CASTELO,PH,360,0.3
1999,Vila Real,VILA REAL,PPD/PSD,56646,45.5
1999,Vila Real,VILA REAL,PS,50713,40.8
1999,Vila Real,VILA REAL,CDS/PP,8507,6.8
1999,Vila Real,VILA REAL,PCP/PEV,3004,2.4
1999,Vila Real,VILA REAL,B.E.,1001,0.8
1999,Vila Real,VILA REAL,PPM,654,0.5
1999,Vila Real,VILA REAL,PCTP/MRPP,645,0.5
1999,Vila Real,VILA REAL,PSN,509,0.4
1999,Vila Real,VILA REAL,MPT,328,0.3
1999,Viseu,VISEU,PPD/PSD,90305,44.3
1999,Viseu,VISEU,PS,77726,38.1
1999,Viseu,VISEU,CDS/PP,21300,10.4
1999,Viseu,VISEU,PCP/PEV,4479,2.2
1999,Viseu,VISEU,B.E.,2400,1.2
1999,Viseu,VISEU,PCTP/MRPP,996,0.5
1999,Viseu,VISEU,PPM,644,0.3
1999,Viseu,VISEU,PSN,643,0.3
1999,Viseu,VISEU,PH,616,0.3
1999,Viseu,VISEU,MPT,450,0.2
2002,Aveiro,AVEIRO,PPD/PSD,169926,46.4
2002,Aveiro,AVEIRO,PS,122606,33.5
2002,Aveiro,AVEIRO,CDS-PP,47131,12.9
2002,Aveiro,AVEIRO,PCP-PEV-CDU,9554,2.6
2002,Aveiro,AVEIRO,B.E.,6647,1.8
2002,Aveiro,AVEIRO,PCTP/MRPP,1472,0.4
2002,Aveiro,AVEIRO,PH,933,0.3
2002,Aveiro,AVEIRO,PPM,819,0.2
2002,Aveiro,AVEIRO,MPT,760,0.2
2002,Beja,BEJA,PS,35814,43.5
2002,Beja,BEJA,PCP-PEV-CDU,19911,24.2
2002,Beja,BEJA,PPD/PSD,17449,21.2
2002,Beja,BEJA,CDS-PP,3063,3.7
2002,Beja,BEJA,PCTP/MRPP,1937,2.4
2002,Beja,BEJA,B.E.,1554,1.9
2002,Beja,BEJA,PPM,255,0.3
2002,Beja,BEJA,POUS,236,0.3
2002,Beja,BEJA,MPT,192,0.2
2002,Beja,BEJA,PH,173,0.2
2002,Braga,BRAGA,PPD/PSD,201443,44.4
2002,Braga,BRAGA,PS,169672,37.4
2002,Braga,BRAGA,CDS-PP,42074,9.3
2002,Braga,BRAGA,PCP-PEV-CDU,19808,4.4
2002,Braga,BRAGA,B.E.,7654,1.7
2002,Braga,BRAGA,PCTP/MRPP,2378,0.5
2002,Braga,BRAGA,PPM,1257,0.3
2002,Braga,BRAGA,PH,934,0.2
2002,Braga,BRAGA,MPT,819,0.2
2002,Braga,BRAGA,POUS,722,0.2
2002,Bragança,BRAGANÃ‡A,PPD/PSD,45070,53.2
2002,Bragança,BRAGANÃ‡A,PS,25357,30
2002,Bragança,BRAGANÃ‡A,CDS-PP,9213,10.9
2002,Bragança,BRAGANÃ‡A,PCP-PEV-CDU,1564,1.9
2002,Bragança,BRAGANÃ‡A,B.E.,789,0.9
2002,Bragança,BRAGANÃ‡A,PCTP/MRPP,393,0.5
2002,Bragança,BRAGANÃ‡A,PH,368,0.4
2002,Bragança,BRAGANÃ‡A,MPT,231,0.3
2002,Castelo Branco,CASTELO BRANCO,PS,55140,46.1
2002,Castelo Branco,CASTELO BRANCO,PPD/PSD,45771,38.3
2002,Castelo Branco,CASTELO BRANCO,CDS-PP,8491,7.1
2002,Castelo Branco,CASTELO BRANCO,PCP-PEV-CDU,3915,3.3
2002,Castelo Branco,CASTELO BRANCO,B.E.,1798,1.5
2002,Castelo Branco,CASTELO BRANCO,PCTP/MRPP,818,0.7
2002,Castelo Branco,CASTELO BRANCO,PPM,402,0.3
2002,Castelo Branco,CASTELO BRANCO,PH,394,0.3
2002,Castelo Branco,CASTELO BRANCO,MPT,370,0.3
2002,Castelo Branco,CASTELO BRANCO,PNR,258,0.2
2002,Coimbra,COIMBRA,PS,96806,41.3
2002,Coimbra,COIMBRA,PPD/PSD,95944,41
2002,Coimbra,COIMBRA,CDS-PP,15629,6.7
2002,Coimbra,COIMBRA,PCP-PEV-CDU,11840,5.1
2002,Coimbra,COIMBRA,B.E.,5664,2.4
2002,Coimbra,COIMBRA,PCTP/MRPP,1048,0.4
2002,Coimbra,COIMBRA,PPM,809,0.3
2002,Coimbra,COIMBRA,MPT,650,0.3
2002,Coimbra,COIMBRA,PH,532,0.2
2002,Coimbra,COIMBRA,PNR,212,0.1
2002,Coimbra,COIMBRA,POUS,222,0.1
2002,Évora,Ã‰VORA,PS,38907,42.8
2002,Évora,Ã‰VORA,PPD/PSD,23032,25.3
2002,Évora,Ã‰VORA,PCP-PEV-CDU,19824,21.8
2002,Évora,Ã‰VORA,CDS-PP,4171,4.6
2002,Évora,Ã‰VORA,B.E.,1611,1.8
2002,Évora,Ã‰VORA,PCTP/MRPP,1200,1.3
2002,Évora,Ã‰VORA,MPT,257,0.3
2002,Évora,Ã‰VORA,PPM,188,0.2
2002,Évora,Ã‰VORA,PH,147,0.2
2002,Évora,Ã‰VORA,PNR,82,0.1
2002,Évora,Ã‰VORA,POUS,84,0.1
2002,Faro,FARO,PS,75468,40.5
2002,Faro,FARO,PPD/PSD,70236,37.7
2002,Faro,FARO,CDS-PP,15539,8.3
2002,Faro,FARO,PCP-PEV-CDU,11696,6.3
2002,Faro,FARO,B.E.,5168,2.8
2002,Faro,FARO,PCTP/MRPP,1846,1
2002,Faro,FARO,MPT,703,0.4
2002,Faro,FARO,PPM,708,0.4
2002,Faro,FARO,PH,445,0.2
2002,Guarda,GUARDA,PPD/PSD,48972,48.5
2002,Guarda,GUARDA,PS,34991,34.7
2002,Guarda,GUARDA,CDS-PP,9657,9.6
2002,Guarda,GUARDA,PCP-PEV-CDU,2234,2.2
2002,Guarda,GUARDA,B.E.,1231,1.2
2002,Guarda,GUARDA,PCTP/MRPP,543,0.5
2002,Guarda,GUARDA,MPT,458,0.4
2002,Guarda,GUARDA,PH,384,0.4
2002,Guarda,GUARDA,PPM,305,0.3
2002,Leiria,LEIRIA,PPD/PSD,121140,50.8
2002,Leiria,LEIRIA,PS,70339,29.5
2002,Leiria,LEIRIA,CDS-PP,23460,9.8
2002,Leiria,LEIRIA,PCP-PEV-CDU,9801,4.1
2002,Leiria,LEIRIA,B.E.,5289,2.2
2002,Leiria,LEIRIA,PCTP/MRPP,997,0.4
2002,Leiria,LEIRIA,MPT,664,0.3
2002,Leiria,LEIRIA,PPM,656,0.3
2002,Leiria,LEIRIA,POUS,516,0.2
2002,Leiria,LEIRIA,PH,415,0.2
2002,Lisboa,LISBOA,PS,440790,38.7
2002,Lisboa,LISBOA,PPD/PSD,406499,35.7
2002,Lisboa,LISBOA,PCP-PEV-CDU,100208,8.8
2002,Lisboa,LISBOA,CDS-PP,96543,8.5
2002,Lisboa,LISBOA,B.E.,53092,4.7
2002,Lisboa,LISBOA,PCTP/MRPP,7858,0.7
2002,Lisboa,LISBOA,MPT,4554,0.4
2002,Lisboa,LISBOA,PPM,4040,0.3
2002,Lisboa,LISBOA,PH,1583,0.1
2002,Lisboa,LISBOA,PNR,1614,0.1
2002,Lisboa,LISBOA,POUS,1176,0.1
2002,Madeira,MADEIRA,PPD/PSD,67094,53.5
2002,Madeira,MADEIRA,PS,32335,25.8
2002,Madeira,MADEIRA,CDS-PP,15185,12.1
2002,Madeira,MADEIRA,B.E.-UDP,3911,3.1
2002,Madeira,MADEIRA,PCP-PEV-CDU,3128,2.5
2002,Madeira,MADEIRA,PCTP/MRPP,870,0.7
2002,Portalegre,PORTALEGRE,PS,31004,45.3
2002,Portalegre,PORTALEGRE,PPD/PSD,20955,30.6
2002,Portalegre,PORTALEGRE,PCP-PEV-CDU,8492,12.4
2002,Portalegre,PORTALEGRE,CDS-PP,4419,6.5
2002,Portalegre,PORTALEGRE,B.E.,1072,1.6
2002,Portalegre,PORTALEGRE,PCTP/MRPP,764,1.1
2002,Portalegre,PORTALEGRE,PPM,219,0.3
2002,Portalegre,PORTALEGRE,PH,146,0.2
2002,Portalegre,PORTALEGRE,MPT,140,0.2
2002,Porto,PORTO,PS,386004,41.2
2002,Porto,PORTO,PPD/PSD,375204,40
2002,Porto,PORTO,CDS-PP,79034,8.4
2002,Porto,PORTO,PCP-PEV-CDU,43272,4.6
2002,Porto,PORTO,B.E.,25195,2.7
2002,Porto,PORTO,PCTP/MRPP,5740,0.6
2002,Porto,PORTO,MPT,2066,0.2
2002,Porto,PORTO,PH,1830,0.2
2002,Porto,PORTO,PNR,1781,0.2
2002,Portugal,PORTUGAL,PPD/PSD,2200765,40.2
2002,Portugal,PORTUGAL,PS,2068584,37.8
2002,Portugal,PORTUGAL,CDS-PP,477350,8.7
2002,Portugal,PORTUGAL,PCP-PEV-CDU,379870,6.9
2002,Portugal,PORTUGAL,B.E.,149966,2.7
2002,Portugal,PORTUGAL,PCTP/MRPP,36193,0.7
2002,Portugal,PORTUGAL,MPT,15540,0.3
2002,Portugal,PORTUGAL,PPM,12398,0.2
2002,Portugal,PORTUGAL,PH,11472,0.2
2002,Portugal,PORTUGAL,PNR,4712,0.1
2002,Portugal,PORTUGAL,POUS,4316,0.1
2002,Portugal,PORTUGAL,B.E.-UDP,3911,0.1
2002,Santarém,SANTARÃ‰M,PS,93164,38.4
2002,Santarém,SANTARÃ‰M,PPD/PSD,92562,38.1
2002,Santarém,SANTARÃ‰M,PCP-PEV-CDU,20748,8.6
2002,Santarém,SANTARÃ‰M,CDS-PP,20410,8.4
2002,Santarém,SANTARÃ‰M,B.E.,6760,2.8
2002,Santarém,SANTARÃ‰M,PCTP/MRPP,1451,0.6
2002,Santarém,SANTARÃ‰M,PPM,905,0.4
2002,Santarém,SANTARÃ‰M,MPT,613,0.3
2002,Santarém,SANTARÃ‰M,POUS,583,0.2
2002,Santarém,SANTARÃ‰M,PH,501,0.2
2002,Setúbal,SETÃšBAL,PS,154794,39.3
2002,Setúbal,SETÃšBAL,PPD/PSD,97465,24.7
2002,Setúbal,SETÃšBAL,PCP-PEV-CDU,80759,20.5
2002,Setúbal,SETÃšBAL,CDS-PP,27216,6.9
2002,Setúbal,SETÃšBAL,B.E.,18213,4.6
2002,Setúbal,SETÃšBAL,PCTP/MRPP,4324,1.1
2002,Setúbal,SETÃšBAL,MPT,1436,0.4
2002,Setúbal,SETÃšBAL,PH,791,0.2
2002,Setúbal,SETÃšBAL,PNR,723,0.2
2002,Setúbal,SETÃšBAL,POUS,709,0.2
2002,Viana Do Castelo,VIANA DO CASTELO,PPD/PSD,63386,45.5
2002,Viana Do Castelo,VIANA DO CASTELO,PS,49122,35.3
2002,Viana Do Castelo,VIANA DO CASTELO,CDS-PP,14283,10.3
2002,Viana Do Castelo,VIANA DO CASTELO,PCP-PEV-CDU,4844,3.5
2002,Viana Do Castelo,VIANA DO CASTELO,B.E.,2485,1.8
2002,Viana Do Castelo,VIANA DO CASTELO,PCTP/MRPP,870,0.6
2002,Viana Do Castelo,VIANA DO CASTELO,PH,701,0.5
2002,Viana Do Castelo,VIANA DO CASTELO,PPM,541,0.4
2002,Viana Do Castelo,VIANA DO CASTELO,MPT,321,0.2
2002,Vila Real,VILA REAL,PPD/PSD,68518,54.1
2002,Vila Real,VILA REAL,PS,40368,31.9
2002,Vila Real,VILA REAL,CDS-PP,10225,8.1
2002,Vila Real,VILA REAL,PCP-PEV-CDU,2516,2
2002,Vila Real,VILA REAL,B.E.,1116,0.9
2002,Vila Real,VILA REAL,PH,431,0.3
2002,Vila Real,VILA REAL,PCTP/MRPP,419,0.3
2002,Vila Real,VILA REAL,PPM,334,0.3
2002,Vila Real,VILA REAL,MPT,307,0.2
2002,Viseu,VISEU,PPD/PSD,110035,52
2002,Viseu,VISEU,PS,65673,31.1
2002,Viseu,VISEU,CDS-PP,22374,10.6
2002,Viseu,VISEU,PCP-PEV-CDU,3202,1.5
2002,Viseu,VISEU,B.E.,3049,1.4
2002,Viseu,VISEU,PCTP/MRPP,778,0.4
2002,Viseu,VISEU,PH,764,0.4
2002,Viseu,VISEU,PPM,496,0.2
2002,Viseu,VISEU,MPT,432,0.2
2005,Aveiro,AVEIRO,PS,159955,41
2005,Aveiro,AVEIRO,PPD/PSD,139109,35.7
2005,Aveiro,AVEIRO,CDS-PP,38001,9.8
2005,Aveiro,AVEIRO,B.E.,19846,5.1
2005,Aveiro,AVEIRO,PCP-PEV,13809,3.5
2005,Aveiro,AVEIRO,PND,3543,0.9
2005,Aveiro,AVEIRO,PCTP/MRPP,2370,0.6
2005,Aveiro,AVEIRO,PH,1092,0.3
2005,Aveiro,AVEIRO,PNR,768,0.2
2005,Beja,BEJA,PS,44556,51
2005,Beja,BEJA,PCP-PEV,21036,24.1
2005,Beja,BEJA,PPD/PSD,10730,12.3
2005,Beja,BEJA,B.E.,4144,4.7
2005,Beja,BEJA,CDS-PP,2562,2.9
2005,Beja,BEJA,PCTP/MRPP,1632,1.9
2005,Beja,BEJA,PND,350,0.4
2005,Beja,BEJA,POUS,212,0.2
2005,Beja,BEJA,PNR,197,0.2
2005,Braga,BRAGA,PS,218665,45.4
2005,Braga,BRAGA,PPD/PSD,158244,32.9
2005,Braga,BRAGA,CDS-PP,37618,7.8
2005,Braga,BRAGA,PCP-PEV,22988,4.8
2005,Braga,BRAGA,B.E.,22179,4.6
2005,Braga,BRAGA,PND,4422,0.9
2005,Braga,BRAGA,PCTP/MRPP,3688,0.8
2005,Braga,BRAGA,PH,1317,0.3
2005,Braga,BRAGA,POUS,865,0.2
2005,Braga,BRAGA,PNR,720,0.2
2005,Bragança,BRAGANÃ‡A,PS,34699,42.1
2005,Bragança,BRAGANÃ‡A,PPD/PSD,32129,39
2005,Bragança,BRAGANÃ‡A,CDS-PP,7964,9.7
2005,Bragança,BRAGANÃ‡A,B.E.,2044,2.5
2005,Bragança,BRAGANÃ‡A,PCP-PEV,1679,2
2005,Bragança,BRAGANÃ‡A,PND,623,0.8
2005,Bragança,BRAGANÃ‡A,PCTP/MRPP,456,0.6
2005,Bragança,BRAGANÃ‡A,PH,264,0.3
2005,Bragança,BRAGANÃ‡A,PNR,257,0.3
2005,Castelo Branco,CASTELO BRANCO,PS,69795,56
2005,Castelo Branco,CASTELO BRANCO,PPD/PSD,33240,26.7
2005,Castelo Branco,CASTELO BRANCO,CDS-PP,6590,5.3
2005,Castelo Branco,CASTELO BRANCO,PCP-PEV,4678,3.8
2005,Castelo Branco,CASTELO BRANCO,B.E.,4660,3.7
2005,Castelo Branco,CASTELO BRANCO,PCTP/MRPP,947,0.8
2005,Castelo Branco,CASTELO BRANCO,PND,619,0.5
2005,Castelo Branco,CASTELO BRANCO,PH,326,0.3
2005,Castelo Branco,CASTELO BRANCO,PNR,263,0.2
2005,Coimbra,COIMBRA,PS,111042,45.4
2005,Coimbra,COIMBRA,PPD/PSD,78062,31.9
2005,Coimbra,COIMBRA,B.E.,15444,6.3
2005,Coimbra,COIMBRA,PCP-PEV,13463,5.5
2005,Coimbra,COIMBRA,CDS-PP,13365,5.5
2005,Coimbra,COIMBRA,PCTP/MRPP,1551,0.6
2005,Coimbra,COIMBRA,PND,1285,0.5
2005,Coimbra,COIMBRA,PH,664,0.3
2005,Coimbra,COIMBRA,POUS,360,0.2
2005,Coimbra,COIMBRA,PNR,341,0.1
2005,Évora,Ã‰VORA,PS,48082,49.7
2005,Évora,Ã‰VORA,PCP-PEV,20246,20.9
2005,Évora,Ã‰VORA,PPD/PSD,16141,16.7
2005,Évora,Ã‰VORA,B.E.,4463,4.6
2005,Évora,Ã‰VORA,CDS-PP,3594,3.7
2005,Évora,Ã‰VORA,PCTP/MRPP,1309,1.4
2005,Évora,Ã‰VORA,PND,398,0.4
2005,Évora,Ã‰VORA,PH,191,0.2
2005,Évora,Ã‰VORA,PNR,124,0.1
2005,Évora,Ã‰VORA,POUS,104,0.1
2005,Faro,FARO,PS,98570,49.3
2005,Faro,FARO,PPD/PSD,49101,24.6
2005,Faro,FARO,B.E.,15316,7.7
2005,Faro,FARO,PCP-PEV,13835,6.9
2005,Faro,FARO,CDS-PP,11537,5.8
2005,Faro,FARO,PCTP/MRPP,1720,0.9
2005,Faro,FARO,PND,1567,0.8
2005,Faro,FARO,PH,947,0.5
2005,Faro,FARO,PNR,503,0.3
2005,Guarda,GUARDA,PS,47290,46.8
2005,Guarda,GUARDA,PPD/PSD,35092,34.7
2005,Guarda,GUARDA,CDS-PP,7035,7
2005,Guarda,GUARDA,B.E.,3452,3.4
2005,Guarda,GUARDA,PCP-PEV,2969,2.9
2005,Guarda,GUARDA,PCTP/MRPP,673,0.7
2005,Guarda,GUARDA,PND,661,0.6
2005,Guarda,GUARDA,PH,372,0.4
2005,Guarda,GUARDA,PNR,337,0.3
2005,Leiria,LEIRIA,PPD/PSD,99244,39.8
2005,Leiria,LEIRIA,PS,88623,35.6
2005,Leiria,LEIRIA,CDS-PP,22043,8.9
2005,Leiria,LEIRIA,B.E.,13788,5.5
2005,Leiria,LEIRIA,PCP-PEV,11423,4.6
2005,Leiria,LEIRIA,PND,1867,0.8
2005,Leiria,LEIRIA,PCTP/MRPP,1485,0.6
2005,Leiria,LEIRIA,PH,747,0.3
2005,Leiria,LEIRIA,POUS,574,0.2
2005,Leiria,LEIRIA,PNR,465,0.2
2005,Lisboa,LISBOA,PS,523537,44.1
2005,Lisboa,LISBOA,PPD/PSD,280697,23.6
2005,Lisboa,LISBOA,PCP-PEV,115709,9.8
2005,Lisboa,LISBOA,B.E.,103944,8.8
2005,Lisboa,LISBOA,CDS-PP,97659,8.2
2005,Lisboa,LISBOA,PCTP/MRPP,10985,0.9
2005,Lisboa,LISBOA,PND,7203,0.6
2005,Lisboa,LISBOA,PH,3583,0.3
2005,Lisboa,LISBOA,PNR,2721,0.2
2005,Lisboa,LISBOA,POUS,1424,0.1
2005,Lisboa,LISBOA,PDA,1137,0.1
2005,Madeira,MADEIRA,PPD/PSD,63523,45.2
2005,Madeira,MADEIRA,PS,49122,35
2005,Madeira,MADEIRA,CDS-PP,9215,6.6
2005,Madeira,MADEIRA,B.E.,5265,3.8
2005,Madeira,MADEIRA,PCP-PEV,4991,3.5
2005,Madeira,MADEIRA,PND,1880,1.3
2005,Madeira,MADEIRA,PCTP/MRPP,1624,1.2
2005,Madeira,MADEIRA,PH,903,0.6
2005,Portalegre,PORTALEGRE,PS,38739,54.9
2005,Portalegre,PORTALEGRE,PPD/PSD,14290,20.2
2005,Portalegre,PORTALEGRE,PCP-PEV,8546,12.1
2005,Portalegre,PORTALEGRE,B.E.,3216,4.6
2005,Portalegre,PORTALEGRE,CDS-PP,2988,4.2
2005,Portalegre,PORTALEGRE,PCTP/MRPP,618,0.9
2005,Portalegre,PORTALEGRE,PND,239,0.3
2005,Portalegre,PORTALEGRE,PH,203,0.3
2005,Portalegre,PORTALEGRE,PNR,126,0.2
2005,Porto,PORTO,PS,485975,48.5
2005,Porto,PORTO,PPD/PSD,278381,27.8
2005,Porto,PORTO,CDS-PP,68824,6.9
2005,Porto,PORTO,B.E.,66912,6.7
2005,Porto,PORTO,PCP-PEV,54282,5.4
2005,Porto,PORTO,PCTP/MRPP,8241,0.8
2005,Porto,PORTO,PND,7675,0.8
2005,Porto,PORTO,PH,2436,0.2
2005,Porto,PORTO,POUS,1034,0.1
2005,Portugal,PORTUGAL,PS,2588312,45
2005,Portugal,PORTUGAL,PPD/PSD,1653425,28.8
2005,Portugal,PORTUGAL,PCP-PEV,433369,7.5
2005,Portugal,PORTUGAL,CDS-PP,416415,7.2
2005,Portugal,PORTUGAL,B.E.,364971,6.3
2005,Portugal,PORTUGAL,PCTP/MRPP,48186,0.8
2005,Portugal,PORTUGAL,PND,40358,0.7
2005,Portugal,PORTUGAL,PH,17056,0.3
2005,Portugal,PORTUGAL,PNR,9374,0.2
2005,Portugal,PORTUGAL,POUS,5535,0.1
2005,Portugal,PORTUGAL,PDA,1618,0
2005,Santarém,SANTARÃ‰M,PS,117193,46.1
2005,Santarém,SANTARÃ‰M,PPD/PSD,67021,26.4
2005,Santarém,SANTARÃ‰M,PCP-PEV,21879,8.6
2005,Santarém,SANTARÃ‰M,CDS-PP,17607,6.9
2005,Santarém,SANTARÃ‰M,B.E.,16590,6.5
2005,Santarém,SANTARÃ‰M,PCTP/MRPP,2328,0.9
2005,Santarém,SANTARÃ‰M,PND,1678,0.7
2005,Santarém,SANTARÃ‰M,PH,770,0.3
2005,Santarém,SANTARÃ‰M,PNR,511,0.2
2005,Santarém,SANTARÃ‰M,POUS,391,0.2
2005,Setúbal,SETÃšBAL,PS,186365,43.6
2005,Setúbal,SETÃšBAL,PCP-PEV,85452,20
2005,Setúbal,SETÃšBAL,PPD/PSD,68695,16.1
2005,Setúbal,SETÃšBAL,B.E.,43862,10.3
2005,Setúbal,SETÃšBAL,CDS-PP,21683,5.1
2005,Setúbal,SETÃšBAL,PCTP/MRPP,5356,1.3
2005,Setúbal,SETÃšBAL,PND,2109,0.5
2005,Setúbal,SETÃšBAL,PH,1152,0.3
2005,Setúbal,SETÃšBAL,PNR,906,0.2
2005,Setúbal,SETÃšBAL,POUS,571,0.1
2005,Viana Do Castelo,VIANA DO CASTELO,PS,59676,42
2005,Viana Do Castelo,VIANA DO CASTELO,PPD/PSD,47645,33.5
2005,Viana Do Castelo,VIANA DO CASTELO,CDS-PP,16205,11.4
2005,Viana Do Castelo,VIANA DO CASTELO,B.E.,6415,4.5
2005,Viana Do Castelo,VIANA DO CASTELO,PCP-PEV,5362,3.8
2005,Viana Do Castelo,VIANA DO CASTELO,PND,1159,0.8
2005,Viana Do Castelo,VIANA DO CASTELO,PCTP/MRPP,1002,0.7
2005,Viana Do Castelo,VIANA DO CASTELO,PH,586,0.4
2005,Viana Do Castelo,VIANA DO CASTELO,PNR,263,0.2
2005,Vila Real,VILA REAL,PS,55123,43.8
2005,Vila Real,VILA REAL,PPD/PSD,50545,40.2
2005,Vila Real,VILA REAL,CDS-PP,8509,6.8
2005,Vila Real,VILA REAL,PCP-PEV,3275,2.6
2005,Vila Real,VILA REAL,B.E.,3019,2.4
2005,Vila Real,VILA REAL,PND,631,0.5
2005,Vila Real,VILA REAL,PCTP/MRPP,562,0.4
2005,Vila Real,VILA REAL,PH,507,0.4
2005,Vila Real,VILA REAL,PNR,207,0.2
2005,Vila Real,VILA REAL,PDA,164,0.1
2005,Viseu,VISEU,PS,86497,40.4
2005,Viseu,VISEU,PPD/PSD,86002,40.2
2005,Viseu,VISEU,CDS-PP,18477,8.6
2005,Viseu,VISEU,B.E.,7149,3.3
2005,Viseu,VISEU,PCP-PEV,4792,2.2
2005,Viseu,VISEU,PND,1537,0.7
2005,Viseu,VISEU,PCTP/MRPP,1038,0.5
2005,Viseu,VISEU,PH,996,0.5
2005,Viseu,VISEU,PNR,434,0.2
2009,Aveiro,AVEIRO,PPD/PSD,134842,34.6
2009,Aveiro,AVEIRO,PS,131693,33.8
2009,Aveiro,AVEIRO,CDS-PP,50663,13
2009,Aveiro,AVEIRO,B.E.,34975,9
2009,Aveiro,AVEIRO,PCP-PEV,14985,3.8
2009,Aveiro,AVEIRO,PCTP/MRPP,2960,0.8
2009,Aveiro,AVEIRO,MMS,2520,0.7
2009,Aveiro,AVEIRO,MEP,1501,0.4
2009,Aveiro,AVEIRO,PPM,1004,0.3
2009,Aveiro,AVEIRO,PND,1030,0.3
2009,Aveiro,AVEIRO,PPV,759,0.2
2009,Aveiro,AVEIRO,P.N.R.,680,0.2
2009,Aveiro,AVEIRO,MPT-P.H.,645,0.2
2009,Beja,BEJA,PS,28418,34.9
2009,Beja,BEJA,PCP-PEV,23665,29.1
2009,Beja,BEJA,PPD/PSD,11889,14.6
2009,Beja,BEJA,B.E.,8142,10
2009,Beja,BEJA,CDS-PP,4655,5.7
2009,Beja,BEJA,PCTP/MRPP,1278,1.6
2009,Beja,BEJA,MPT-P.H.,254,0.3
2009,Beja,BEJA,MEP,241,0.3
2009,Beja,BEJA,PPM,178,0.2
2009,Beja,BEJA,MMS,169,0.2
2009,Beja,BEJA,P.N.R.,138,0.2
2009,Beja,BEJA,PPV,124,0.2
2009,Beja,BEJA,POUS,117,0.1
2009,Braga,BRAGA,PS,207518,41.7
2009,Braga,BRAGA,PPD/PSD,153178,30.8
2009,Braga,BRAGA,CDS-PP,48102,9.7
2009,Braga,BRAGA,B.E.,38884,7.8
2009,Braga,BRAGA,PCP-PEV,23075,4.6
2009,Braga,BRAGA,PND,3819,0.8
2009,Braga,BRAGA,PCTP/MRPP,3825,0.8
2009,Braga,BRAGA,PPM,1518,0.3
2009,Braga,BRAGA,MEP,1531,0.3
